Class,HtmlExists,DomainCount,DotCount,AccountExists,PaypalExists,LoginExists,BankExists
1,0,5,2398,1,0,0,0
1,0,0,723,1,0,0,1
0,0,0,15,0,0,0,0
1,1,4,4117,0,0,0,0
1,0,11,3208,0,0,0,1
1,0,0,2245,1,0,0,0
0,0,0,326,0,0,0,0
1,0,8,3836,1,0,0,1
0,0,0,80,0,0,0,0
0,0,0,36,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,66,0,0,0,0
0,0,0,210,0,0,0,0
0,0,1,13,0,0,0,0
1,0,4,2410,1,0,0,1
1,0,4,2357,0,0,0,0
1,0,0,3425,1,0,0,1
0,0,0,98,0,0,0,0
0,0,0,118,0,0,0,0
1,0,6,1244,1,0,0,1
1,0,0,3449,0,0,0,0
1,0,1,1940,1,0,0,1
1,0,0,255,0,0,0,0
1,0,0,3654,0,0,0,0
0,0,0,110,0,0,0,0
1,0,0,2801,0,0,0,0
0,0,0,6,0,0,0,0
1,0,2,74,0,0,0,0
0,0,0,93,0,0,0,0
0,0,0,28,0,0,0,0
1,0,2,1373,1,0,0,0
0,0,0,27,0,0,0,0
1,0,0,1910,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,2,0,0,0,0
0,0,2,428,0,0,0,0
0,0,0,29,0,0,0,0
0,0,1,174,0,0,0,0
1,0,8,3050,1,0,0,1
1,0,16,3177,1,0,0,1
1,0,0,2316,1,0,0,1
0,0,0,78,0,0,0,0
0,0,0,86,0,0,0,0
0,0,0,11,0,0,0,0
0,0,1,158,0,0,0,0
1,0,6,2197,1,0,0,1
1,0,0,2748,0,0,0,0
1,0,7,3166,0,0,0,1
1,0,4,374,0,0,0,0
1,0,6,2713,1,0,0,1
1,0,1,2811,1,0,0,1
1,1,9,4720,1,0,0,1
0,0,0,380,0,0,0,0
1,0,9,3050,1,0,0,1
0,0,0,25,0,0,0,0
1,0,1,540,0,0,0,0
0,0,0,32,0,0,0,0
1,0,6,1287,1,0,0,1
1,0,0,2392,0,0,0,0
0,0,0,18,0,0,0,0
0,0,1,94,0,0,0,0
1,0,3,2131,1,0,0,1
1,0,0,867,0,0,0,0
0,0,1,96,0,0,0,0
1,0,3,1387,0,0,0,1
1,0,2,1087,0,0,0,1
0,0,6,3964,0,0,0,1
1,0,3,3426,1,0,0,1
0,0,0,27,0,0,0,0
1,0,4,2684,0,0,0,1
0,0,0,89,0,0,0,0
0,0,0,204,0,0,0,0
0,0,0,177,0,0,0,0
1,0,5,660,1,0,0,1
0,0,0,162,0,0,0,0
1,0,4,2225,1,0,0,0
0,0,0,3,0,0,0,0
0,0,0,24,0,0,0,0
1,1,21,2182,1,0,0,1
1,1,0,3964,1,0,0,1
1,0,0,4302,1,0,0,1
0,0,1,58,0,0,0,0
0,0,2,1033,0,0,0,0
0,0,0,88,0,0,0,0
0,0,0,43,0,0,0,0
1,0,3,2095,0,0,0,1
0,0,3,2448,0,0,0,0
0,0,0,3,0,0,0,0
1,0,5,965,0,0,0,0
0,0,2,133,0,0,0,0
0,0,0,211,0,0,0,0
1,0,0,2879,1,0,0,1
0,0,1,134,0,0,0,0
1,0,0,1828,1,0,0,0
0,0,0,117,0,0,0,0
0,0,0,31,0,0,0,0
1,0,3,3830,1,0,0,1
0,0,0,83,0,0,0,0
0,0,1,171,0,0,0,0
1,0,0,2861,1,0,0,1
0,0,0,26,0,0,0,0
0,0,0,2,0,0,0,0
1,0,1,2978,1,0,0,1
1,0,3,2713,1,0,0,1
0,0,0,37,0,0,0,0
1,0,0,255,0,0,0,0
0,0,2,95,0,0,0,0
1,0,1,132,0,0,0,0
1,0,3,2747,1,0,0,1
0,0,0,23,0,0,0,0
1,0,10,2530,1,0,0,1
1,0,4,1672,0,0,0,0
0,0,2,212,0,0,0,0
0,0,1,100,0,0,0,0
1,0,7,2755,1,0,0,1
0,0,0,163,0,0,0,0
1,0,0,1934,0,0,0,0
0,0,0,88,0,0,0,0
0,0,0,2,0,0,0,0
1,0,2,193,0,0,0,0
1,0,8,3728,1,0,0,0
0,0,0,91,0,0,0,0
1,0,18,2526,1,0,0,1
1,0,1,909,0,0,0,0
0,0,0,15,0,0,0,0
0,0,0,100,0,0,0,0
0,0,1,120,0,0,0,0
0,0,0,46,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,273,0,0,0,0
0,0,2,344,0,0,0,0
0,0,2,345,0,0,0,0
0,0,0,32,0,0,0,0
0,0,1,166,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,525,0,0,0,0
0,0,0,1303,0,0,0,0
1,0,1,764,1,0,0,1
1,0,3,1311,1,0,0,1
0,0,0,7,0,0,0,0
0,0,0,208,0,0,0,0
1,0,1,103,0,0,0,0
0,0,4,461,0,0,0,0
1,0,0,2776,1,0,0,1
1,1,7,1706,1,0,0,1
1,0,0,827,1,0,0,0
0,0,4,1170,0,0,0,0
0,0,0,405,0,0,0,0
0,0,14,6677,1,0,0,0
1,1,0,562,0,0,0,0
1,0,6,2526,1,0,0,1
1,0,0,2137,1,0,0,1
1,0,9,2815,1,0,0,0
0,0,0,18,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,48,0,0,0,0
1,0,2,698,0,0,0,0
0,0,3,433,0,0,0,0
0,0,0,109,0,0,0,0
1,0,11,2722,1,0,0,1
0,0,0,77,0,0,0,0
0,0,1,100,0,0,0,0
0,0,2,713,0,0,0,0
0,0,1,74,0,0,0,0
1,0,0,3633,1,0,0,0
0,0,0,53,0,0,0,0
0,1,16,2845,0,0,0,0
0,0,0,21,0,0,0,0
0,0,1,153,0,0,0,0
0,0,0,60,0,0,0,0
0,0,0,19,0,0,0,0
1,0,0,185,0,0,0,0
0,0,0,73,0,0,0,0
1,0,7,1396,1,0,0,1
1,0,11,3411,1,0,0,1
1,0,0,1612,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,55,0,0,0,0
1,1,3,186,0,0,0,0
0,0,0,185,0,0,0,0
0,0,0,265,0,0,0,0
0,0,18,6060,0,0,0,0
1,0,0,2470,1,0,0,1
0,0,0,28,0,0,0,0
1,0,2,614,0,0,0,0
0,0,0,773,0,0,0,0
1,0,0,2748,0,0,0,0
1,0,1,186,0,0,0,0
1,0,0,342,0,0,0,0
0,0,1,359,0,0,0,0
0,0,0,850,0,0,0,0
0,0,1,189,0,0,0,0
0,0,0,116,0,0,0,0
0,0,2,139,0,0,0,0
1,0,2,740,0,0,0,0
1,0,6,2030,0,0,0,0
0,0,0,8,0,0,0,0
0,0,2,340,0,0,0,0
1,0,11,2315,1,0,0,1
1,1,0,337,0,0,0,0
0,0,0,74,0,0,0,0
0,0,0,83,0,0,0,0
1,0,0,3883,0,0,0,0
1,0,1,809,0,0,0,1
0,0,0,4,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,14,0,0,0,0
0,0,0,77,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,2241,0,0,0,0
0,0,1,123,0,0,0,0
1,0,13,3674,1,0,0,1
1,0,5,876,0,0,0,0
1,0,11,1796,1,0,0,0
0,0,0,71,0,0,0,0
1,0,3,799,0,0,0,0
0,0,0,2,0,0,0,0
1,0,8,2944,1,0,0,1
1,0,10,2320,1,0,0,1
0,0,0,460,0,0,0,0
1,0,4,2730,1,0,0,1
0,0,0,79,0,0,0,0
0,0,0,11,0,0,0,0
0,0,1,939,0,0,0,0
0,0,25,8461,0,0,0,1
1,0,2,156,0,0,0,0
1,0,21,3049,1,0,0,1
1,1,0,3012,1,0,0,1
0,0,0,39,0,0,0,0
0,0,0,76,0,0,0,0
0,0,2,239,0,0,0,0
1,0,3,5390,1,0,0,1
0,0,1,131,0,0,0,0
1,0,1,2760,1,0,0,1
1,0,5,3713,1,0,0,1
1,0,0,2178,0,0,0,1
0,0,1,87,0,0,0,0
0,0,0,56,0,0,0,0
1,0,7,2664,1,0,0,1
1,0,3,1880,1,0,0,1
1,0,5,2416,1,0,0,1
0,0,3,188,0,0,0,0
1,0,6,2229,1,0,0,0
0,0,0,10,0,0,0,0
0,0,0,4,0,0,0,0
1,0,2,3641,1,0,0,1
0,0,1,157,0,0,0,0
1,0,2,2682,1,0,0,0
0,0,0,7,0,0,0,0
1,0,5,2475,0,0,0,0
1,0,5,2121,1,0,0,1
1,0,1,724,1,0,0,1
0,0,0,78,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,51,0,0,0,0
1,0,0,2370,0,0,0,0
1,0,1,610,0,0,0,0
1,0,1,174,0,0,0,0
0,0,0,3,0,0,0,0
1,0,6,1333,0,0,0,1
0,0,1,181,0,0,0,0
0,0,1,117,0,0,0,0
1,0,0,2106,1,0,0,1
0,0,0,43,0,0,0,0
1,0,0,7,0,0,0,0
1,0,2,207,0,0,0,0
1,1,0,2223,1,0,0,1
1,0,1,164,0,0,0,0
1,0,0,2317,1,0,0,1
0,0,1,139,0,0,0,0
0,0,1,218,0,0,0,0
1,0,6,1568,1,0,0,1
1,0,16,2630,1,0,0,1
0,0,0,33,0,0,0,0
1,0,4,1914,1,0,0,1
1,0,4,1470,0,0,0,0
0,0,0,44,0,0,0,0
1,0,0,2753,1,0,0,1
1,0,5,2590,1,0,0,0
0,0,0,32,0,0,0,0
1,0,2,2286,0,0,0,1
0,0,0,40,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,112,0,0,0,0
0,0,2,226,0,0,0,0
1,0,0,3184,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,44,0,0,0,0
1,0,0,545,0,0,0,1
0,1,40,18138,1,0,0,1
1,0,0,3514,0,0,0,0
0,1,14,4862,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,24,0,0,0,0
0,0,0,117,0,0,0,0
0,0,1,227,0,0,0,0
0,0,0,97,0,0,0,0
0,0,0,101,0,0,0,0
1,0,4,855,1,0,0,1
0,0,0,1966,0,0,0,0
1,0,3,3352,1,0,0,1
1,0,1,3727,1,0,0,1
1,0,0,3764,0,0,0,0
0,0,0,3,0,0,0,0
1,0,3,1130,1,0,0,1
1,0,8,2655,1,0,0,1
1,0,11,3322,1,0,0,1
0,0,0,100,0,0,0,0
1,0,7,1954,1,0,0,1
1,0,2,201,0,0,0,0
1,0,10,1321,0,0,0,0
0,0,0,36,0,0,0,0
0,0,1,364,0,0,0,0
1,0,5,1385,1,0,0,1
0,0,4,1492,0,0,0,0
1,0,5,3445,1,0,0,1
0,0,0,74,0,0,0,0
0,0,0,5,0,0,0,0
0,0,1,245,0,0,0,0
1,0,8,3506,1,0,0,0
0,0,0,3,0,0,0,0
1,0,5,2375,1,0,0,1
0,0,0,58,0,0,0,0
0,0,0,3,0,0,0,0
1,0,15,2978,1,0,0,1
1,0,4,305,0,0,0,0
1,1,9,1463,0,0,0,0
0,0,23,17080,1,0,0,0
1,0,17,6196,1,0,0,1
1,0,2,226,0,0,0,0
1,0,0,7,0,0,0,0
0,0,0,1798,0,0,0,0
0,0,0,4,0,0,0,0
1,0,2,2025,1,0,0,0
1,0,4,1514,1,0,0,1
0,0,2,618,0,0,0,0
0,0,0,75,0,0,0,0
0,0,0,237,0,0,0,0
1,0,2,2051,0,0,0,0
0,0,0,48,0,0,0,0
0,0,0,108,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,63,0,0,0,0
0,0,1,245,0,0,0,0
1,0,9,1158,1,0,0,1
0,0,1,135,0,0,0,0
1,0,7,2159,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,37,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,199,0,0,0,0
0,0,0,327,0,0,0,0
0,0,0,98,0,0,0,0
1,0,2,3107,0,0,0,1
1,0,1,1678,1,0,0,1
0,0,1,34,0,0,0,0
1,0,0,1928,0,0,0,0
1,0,5,1725,0,0,0,0
0,0,2,502,0,0,0,0
0,0,0,111,0,0,0,0
0,0,21,6030,0,0,0,1
1,0,0,5037,0,0,0,0
0,0,0,119,0,0,0,0
1,0,0,5751,0,0,0,0
1,0,9,2668,1,0,0,1
1,0,5,6013,1,0,0,1
0,0,0,1,0,0,0,0
0,0,0,121,0,0,0,0
0,0,0,79,0,0,0,0
0,0,2,97,0,0,0,0
0,0,0,12,0,0,0,0
1,0,1,1700,0,0,0,0
1,0,0,1111,0,0,0,0
0,0,0,1260,0,0,0,0
1,0,2,198,0,0,0,0
1,0,0,1355,1,0,0,0
1,0,17,6196,1,0,0,1
1,0,8,2060,1,0,0,1
0,0,0,68,0,0,0,0
1,0,2,3410,1,0,0,1
1,0,8,1896,0,0,0,0
1,0,2,2252,1,0,0,1
1,1,5,2495,1,0,0,1
0,0,0,74,0,0,0,0
1,0,19,5265,1,0,0,1
0,0,0,68,0,0,0,0
0,0,0,76,0,0,0,0
1,0,0,3631,0,0,0,0
1,0,0,7,0,0,0,0
0,0,0,527,0,0,0,0
1,0,0,2042,1,0,0,1
1,0,0,1477,0,0,0,0
0,0,0,32,0,0,0,0
1,0,8,936,0,0,0,0
0,0,0,3,0,0,0,0
1,0,10,3737,1,0,0,1
0,0,0,11,0,0,0,0
0,0,1,1128,0,0,0,0
1,0,6,1458,0,0,0,1
0,0,0,45,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,3,0,0,0,0
1,0,7,2295,0,0,0,1
1,0,2,1001,0,0,0,0
1,0,12,2460,1,0,0,1
0,0,0,4,0,0,0,0
1,0,2,1516,1,0,0,1
0,0,0,18,0,0,0,0
0,0,0,55,0,0,0,0
1,1,11,2797,1,0,0,1
1,0,0,645,0,0,0,1
0,0,8,5034,0,0,0,0
0,0,0,385,0,0,0,0
1,0,0,2112,1,0,0,1
1,0,0,2564,1,0,0,1
1,0,0,776,0,0,0,0
1,0,0,1348,1,0,0,0
1,1,0,48,0,0,0,0
0,0,32,6504,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,67,0,0,0,0
0,0,0,66,0,0,0,0
0,0,0,129,0,0,0,0
0,0,0,33,0,0,0,0
0,0,1,159,0,0,0,0
0,0,1,35,0,0,0,0
1,1,7,1160,1,0,0,1
1,0,7,2557,1,0,0,0
1,0,1,1873,0,0,0,1
0,0,0,3,0,0,0,0
1,0,7,2688,1,0,0,1
1,0,0,2242,1,0,0,1
1,0,9,2972,1,0,0,1
0,0,1,39,0,0,0,0
0,0,5,2880,0,0,0,0
1,0,0,2477,1,0,0,1
0,0,0,259,0,0,0,0
0,0,0,148,0,0,0,0
0,0,1,72,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,35,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,89,0,0,0,0
1,0,6,2995,1,0,0,1
1,1,2,2672,0,0,0,0
1,0,4,3772,1,0,0,0
1,0,1,179,0,0,0,0
1,0,1,3149,1,0,0,0
1,0,0,2578,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,105,0,0,0,0
1,0,0,2103,0,0,0,0
1,0,1,282,0,0,0,0
1,0,3,1915,1,0,0,0
1,0,4,598,0,0,0,1
0,0,2,331,0,0,0,0
1,1,0,4048,0,0,0,1
0,0,0,85,0,0,0,0
0,0,0,39,0,0,0,0
0,0,0,150,0,0,0,0
0,0,0,423,0,0,0,0
0,0,2,236,0,0,0,0
0,0,0,68,0,0,0,0
0,0,0,123,0,0,0,0
1,0,6,1724,1,0,0,0
0,0,0,195,0,0,0,0
0,0,0,8,0,0,0,0
1,0,0,4215,0,0,0,0
0,0,0,11,0,0,0,0
0,0,0,64,0,0,0,0
0,0,1,119,0,0,0,0
1,0,2,783,0,0,0,0
1,0,0,1777,0,0,0,0
0,0,1,119,0,0,0,0
0,0,1,146,0,0,0,0
1,0,2,3347,1,0,0,1
1,0,3,3778,1,0,0,1
0,0,0,61,0,0,0,0
1,0,5,803,1,0,0,1
0,0,0,1558,0,0,0,0
1,1,11,3953,0,0,0,0
0,0,0,15,0,0,0,0
1,0,4,2399,1,0,0,1
1,0,0,537,0,0,0,1
1,0,4,191,0,0,0,0
0,0,0,21,0,0,0,0
0,0,1,305,0,0,0,0
0,0,0,57,0,0,0,0
0,0,2,95,0,0,0,0
1,0,7,2491,1,0,0,1
1,0,0,3113,1,0,0,1
0,0,0,263,0,0,0,0
1,0,13,2570,1,0,0,1
1,0,0,2473,1,0,0,0
0,0,0,14,0,0,0,0
1,0,6,3411,1,0,0,0
1,0,0,2507,1,0,0,1
0,0,14,6096,1,0,0,0
1,0,1,128,0,0,0,0
1,0,4,3892,1,0,0,1
0,0,0,36,0,0,0,0
0,0,0,2,0,0,0,0
1,0,1,1971,0,0,0,0
0,0,0,47,0,0,0,0
1,0,6,2579,0,0,0,1
1,0,0,1154,1,0,0,0
1,0,0,3338,1,0,0,1
1,0,3,406,0,0,0,0
0,0,0,368,0,0,0,0
1,0,0,1882,1,0,0,0
1,0,9,2773,1,0,0,1
1,0,9,2661,1,0,0,1
0,1,13,5216,0,0,0,0
0,0,0,78,0,0,0,0
0,0,20,6359,1,0,0,1
0,0,2,187,0,0,0,0
0,0,0,34,0,0,0,0
0,0,0,92,0,0,0,0
0,0,0,61,0,0,0,0
1,0,0,648,0,0,0,0
1,0,0,1624,0,0,0,0
1,0,13,2412,0,0,0,0
1,0,3,1876,1,0,0,1
0,0,0,27,0,0,0,0
1,0,15,3152,1,0,0,1
0,0,0,58,0,0,0,0
0,0,2,134,0,0,0,0
1,0,9,3210,1,0,0,1
1,0,0,2373,1,0,0,1
0,0,0,158,0,0,0,0
1,1,2,443,0,0,0,0
0,0,1,89,0,0,0,0
1,0,10,5100,1,0,0,1
1,0,0,2082,1,0,0,1
1,0,12,2291,0,0,0,0
1,0,12,2971,0,0,0,0
1,0,15,3492,1,0,0,1
1,0,0,2842,1,0,0,1
0,0,1,19,0,0,0,0
0,0,0,46,0,0,0,0
0,0,0,2,0,0,0,0
1,0,3,1185,1,0,0,1
0,0,0,32,0,0,0,0
0,0,0,27,0,0,0,0
0,0,10,3353,0,0,0,0
1,0,0,2049,1,0,0,1
0,0,0,219,0,0,0,0
1,0,0,4156,1,0,0,1
1,0,0,116,0,0,0,1
1,0,5,5256,1,0,0,1
0,0,0,103,0,0,0,0
0,0,1,205,0,0,0,0
0,0,0,25,0,0,0,0
0,0,3,343,0,0,0,0
0,0,0,254,0,0,0,0
1,0,4,2610,0,0,0,0
1,0,9,3250,1,0,0,1
0,0,0,202,0,0,0,0
0,0,1,347,0,0,0,0
0,0,1,174,0,0,0,0
1,0,1,2691,1,0,0,1
0,0,2,342,0,0,0,0
0,0,0,3,0,0,0,0
1,0,28,666,0,0,0,0
1,0,6,2383,1,0,0,1
0,0,8,2127,0,0,0,0
1,0,6,3192,1,0,0,1
0,0,0,34,0,0,0,0
0,0,0,104,0,0,0,0
1,0,7,3001,1,0,0,1
0,0,1,188,0,0,0,0
0,0,0,56,0,0,0,0
1,0,4,1972,1,0,0,1
0,0,0,3,0,0,0,0
1,0,8,2133,1,0,0,1
0,0,0,126,0,0,0,0
1,0,0,2424,1,0,0,1
0,0,0,181,0,0,0,0
1,0,1,1061,0,0,0,0
0,0,0,134,0,0,0,0
1,0,13,3514,1,0,0,0
0,0,0,7,0,0,0,0
0,0,0,2167,0,0,0,0
1,0,0,3449,0,0,0,0
0,0,3,1454,0,0,0,0
0,0,20,5531,0,0,0,1
0,0,0,18,0,0,0,0
1,0,11,2061,1,0,0,1
0,0,0,37,0,0,0,0
1,0,6,3030,0,0,0,0
1,0,0,1574,1,0,0,1
1,0,0,2320,1,0,0,1
1,0,3,2449,1,0,0,0
1,0,1,50,0,0,0,0
1,0,0,272,0,0,0,0
0,0,0,1520,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,40,0,0,0,0
0,0,2,110,0,0,0,0
0,0,1,1406,0,0,0,0
1,0,13,3321,1,0,0,1
0,0,0,49,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,2220,0,0,0,0
0,0,1,127,0,0,0,0
1,0,2,244,0,0,0,0
1,0,8,2879,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,76,0,0,0,0
1,0,0,2661,1,0,0,0
1,0,3,1325,1,0,0,1
0,1,17,7035,0,0,0,0
0,0,3,875,1,0,0,0
1,0,9,3527,1,0,0,1
1,0,9,1202,0,0,0,1
1,0,0,7,0,0,0,0
1,0,3,981,0,0,0,1
0,0,0,6,0,0,0,0
0,0,1,68,0,0,0,0
1,0,0,2759,1,0,0,1
0,0,0,7,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,281,0,0,0,0
0,0,0,145,0,0,0,0
0,0,1,84,0,0,0,0
1,1,9,4720,1,0,0,1
1,0,13,2269,1,0,0,1
0,0,1,115,0,0,0,0
1,0,0,2595,0,0,0,0
0,0,0,101,0,0,0,0
1,0,4,1484,1,0,0,1
0,0,3,274,0,0,0,0
0,0,0,134,0,0,0,0
1,0,3,683,1,0,0,1
0,0,0,30,0,0,0,0
1,1,16,2977,1,0,0,1
1,0,8,2802,1,0,0,1
1,0,9,2145,1,0,0,1
1,0,3,205,0,0,0,0
0,0,0,45,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,116,0,0,0,0
0,0,1,130,0,0,0,0
0,0,0,3,0,0,0,0
1,0,3,659,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,615,0,0,0,0
1,0,10,2323,0,0,0,0
0,0,0,90,0,0,0,0
0,0,1,132,0,0,0,0
0,0,0,109,0,0,0,0
1,0,1,554,0,0,0,0
1,0,2,3639,1,0,0,1
1,0,2,2051,0,0,0,0
1,0,4,2051,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,1402,1,0,0,0
0,0,1,552,0,0,0,0
1,0,0,2399,1,0,0,1
1,0,7,2557,1,0,0,0
1,0,15,4028,1,0,0,1
1,0,8,2238,1,0,0,1
0,0,2,118,0,0,0,0
0,0,3,283,0,0,0,0
1,0,0,42,0,0,0,0
1,0,9,3030,0,0,1,0
0,0,0,17,0,0,0,0
1,0,4,1494,1,0,0,1
1,1,0,48,0,0,0,0
0,0,0,129,0,0,0,0
1,0,5,3136,1,0,0,1
1,0,4,1561,1,0,0,1
0,0,0,87,0,0,0,0
1,0,0,2523,0,0,0,0
1,0,4,2017,1,0,0,1
1,0,6,2852,0,0,0,1
0,0,0,47,0,0,0,0
0,0,3,1032,0,0,0,0
1,0,7,2170,1,0,0,1
0,0,0,31,0,0,0,0
0,0,0,26,0,0,0,0
0,0,15,8014,0,0,0,0
1,0,13,3249,1,0,0,0
0,0,0,9,0,0,0,0
0,0,16,6950,1,0,0,0
0,0,0,94,0,0,0,0
0,0,5,1466,0,0,0,0
0,0,1,111,0,0,0,0
0,0,0,56,0,0,0,0
1,0,0,3771,0,0,0,0
1,0,0,2578,1,0,0,1
1,0,14,1833,0,0,0,0
0,0,0,3,0,0,0,0
1,0,2,213,0,0,0,0
0,0,21,6088,0,0,0,0
1,1,8,1409,0,0,0,0
0,0,1,218,0,0,0,0
1,0,20,3813,1,0,0,1
0,0,0,158,0,0,0,0
0,0,0,210,0,0,0,0
1,0,11,2108,0,0,0,1
1,0,5,724,1,0,0,0
1,0,12,2433,1,0,0,1
0,0,1,42,0,0,0,0
1,0,0,4411,0,0,0,0
1,0,0,1872,1,0,0,1
1,0,3,2925,1,0,0,1
1,0,5,1976,1,0,0,1
1,0,6,1761,1,0,0,1
0,0,2,149,0,0,0,0
0,0,0,144,0,0,0,0
1,0,5,311,0,0,0,1
1,1,0,48,0,0,0,0
0,0,0,70,0,0,0,0
1,0,12,3592,1,0,0,1
0,0,5,3423,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,13,0,0,0,0
0,0,0,158,0,0,0,0
1,0,3,798,1,0,0,1
1,0,0,255,0,0,0,0
1,0,2,553,0,0,0,0
1,0,2,510,0,0,0,1
1,0,0,1639,0,0,0,0
0,0,0,53,0,0,0,0
0,0,0,40,0,0,0,0
1,0,0,2413,1,0,0,1
1,0,0,2600,0,0,0,0
1,0,6,3066,1,0,0,1
0,0,1,142,0,0,0,0
1,0,6,3332,1,0,0,1
0,0,0,53,0,0,0,0
0,0,0,20,0,0,0,0
1,0,2,88,0,0,0,0
1,1,0,48,0,0,0,0
0,0,4,219,0,0,0,0
0,0,0,33,0,0,0,0
1,0,7,2916,1,0,0,1
0,0,0,26,0,0,0,0
0,0,0,3,0,0,0,0
1,0,3,2602,1,0,0,1
0,0,0,1892,0,0,0,0
1,0,0,479,1,0,0,1
1,1,0,2819,0,0,0,0
0,0,2,79,0,0,0,0
0,0,14,5387,0,0,0,0
1,0,0,2054,1,0,0,1
1,0,1,103,0,0,0,0
1,0,13,2949,1,0,0,1
0,0,1,68,0,0,0,0
1,0,11,2640,1,0,0,1
0,0,0,10,0,0,0,0
1,0,3,180,0,0,0,0
1,0,1,1450,0,0,0,0
1,0,2,3410,1,0,0,1
1,0,13,1419,0,0,0,0
0,0,5,1175,0,0,0,0
1,0,0,3689,0,0,0,0
1,0,3,5232,1,0,0,1
0,0,3,248,0,0,0,0
0,0,0,2,0,0,0,0
1,0,1,192,0,0,0,0
0,0,0,1434,0,0,0,0
0,0,0,5,0,0,0,0
0,0,0,40,0,0,0,0
0,0,1,43,0,0,0,0
0,0,1,181,0,0,0,0
0,0,0,2,0,0,0,0
1,0,4,819,0,0,0,1
1,0,12,2745,1,0,0,0
1,1,8,1190,1,0,0,1
0,0,0,26,0,0,0,0
1,0,11,3008,1,0,0,1
1,0,0,1856,0,0,0,0
0,0,0,8,0,0,0,0
1,0,0,2602,0,0,0,0
0,0,1,118,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,30,0,0,0,0
0,0,0,20,0,0,0,0
0,0,30,30016,1,0,0,1
1,0,0,806,0,0,0,0
0,0,0,144,0,0,0,0
0,0,0,36,0,0,0,0
0,0,3,877,0,0,0,0
1,0,7,2735,1,0,0,1
0,0,0,126,0,0,0,0
1,1,8,2915,1,0,0,0
1,0,5,2027,0,0,0,0
0,0,0,93,0,0,0,0
1,0,15,4198,1,0,0,1
0,0,0,9,0,0,0,0
0,0,0,123,0,0,0,0
1,0,1,1990,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,43,0,0,0,0
0,0,2,529,0,0,0,0
1,0,0,3084,0,0,0,1
0,0,18,5955,0,0,0,0
0,0,0,4,0,0,0,0
0,0,1,126,0,0,0,0
0,0,0,75,0,0,0,0
0,0,1,299,0,0,0,0
1,0,1,1044,0,0,0,1
1,0,9,3707,1,0,0,1
0,0,0,36,0,0,0,0
0,0,0,379,0,0,0,0
1,0,2,1584,1,0,0,1
1,0,5,2866,1,0,0,1
0,0,0,182,0,0,0,0
0,0,0,432,0,0,0,0
0,0,0,143,0,0,0,0
0,0,0,145,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,8,0,0,0,0
1,0,2,2654,0,0,0,1
0,0,0,26,0,0,0,0
0,0,0,80,0,0,0,0
1,0,0,747,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,760,0,0,0,0
0,0,2,203,0,0,0,0
1,0,8,2509,1,0,0,1
1,0,6,2917,1,0,0,1
0,0,0,109,0,0,0,0
1,0,0,1961,0,0,0,0
1,0,0,4515,0,0,0,0
1,0,4,931,1,0,0,1
0,0,8,4030,0,0,0,0
0,0,0,72,0,0,0,0
0,0,3,110,0,0,0,0
0,0,0,85,0,0,0,0
0,0,2,193,0,0,0,0
0,0,0,72,0,0,0,0
0,0,0,75,0,0,0,0
0,0,1,86,0,0,0,0
0,0,1,659,0,0,0,0
0,0,0,89,0,0,0,0
0,0,0,214,0,0,0,0
1,0,9,3883,1,0,0,1
1,1,4,3269,0,0,0,0
0,0,0,27,0,0,0,0
0,0,0,163,0,0,0,0
0,0,2,163,0,0,0,0
1,0,2,2507,1,0,0,0
1,0,7,2303,1,0,0,0
1,0,19,3301,1,0,0,1
0,0,0,3,0,0,0,0
